Id, Artist, Type, Text
95, 李香琴 (F/女), 0, 呢 件 事 ， 我 的確 做 唔 到 嘅 ！
96, 李鵬飛 (M/男), 0, 點解 做 唔 到 呢 ？ 呢 件 事 ， 容易 到 極 ！
97, 李鵬飛 (M/男), 0, 施 先生 返 嚟 嘅 時候 ， 你 就 想 辦法 ， 引 佢 坐 喺 呢 張 梳化 處 ， 方仔 就 匿 埋 喺 簾 後便 ， 慢慢 行 出嚟 ！ 喺 佢 後便 ， 一 刀 ……
98, 李香琴 (F/女), 0, 噉 …… 我 重 唔 係 殺人犯 ！
99, 李鵬飛 (M/男), 0, 喀 …… 我 都 話 你 傻 嘅 ！ 嗱 我 講 畀 你 聽 吖 ！ 佢 死 咗 之後 ， 你 就 打 九九九 通知 警方 ……
100, 李香琴 (F/女), 0, 吓 ？ 打 九九 …… 通知 警方 ？
101, 李鵬飛 (M/男), 0, 當然 喇 ！ 你 對 警方 講 ， 話 你 嘅 丈夫 埋頭 嘅 時候 ， 帶 埋 一 個 朋友 返 嚟 ， 話 係 佢 走私 嘅 老 拍檔 ， 後來 就 叫 你 行 埋 酒櫃 ， 斟 兩 杯 酒 。
102, 李鵬飛 (M/男), 0, 嗱 ， 噉 ， 你 就 拎 住 兩 杯 酒 埋 嚟 喇 ！ 當時 就 見到 ， 你 丈夫 嘅 朋友 ， 喺 你 丈夫 後便 ， 插 咗 幾 刀 ！ 噉 你 當時 就 梗係 嚇 到 暈 喇 ！
103, 李鵬飛 (M/男), 0, 噉 然後 就 見 到 兇手 ， 由 呢處 行 過去 ， 開門 ， 走 咗 ！
104, 司馬華龍 (M/男), 0, 喀 ！ 你 重 使 乜 驚 啫 ？ 個 兇手 已經 走 咗 喇嘛 ！ 就算 嗰 啲 警探 係 翻生 福爾摩斯 呀 ， 都 冇 辦法 破案 喇 ！
105, 不明 (X/不明), 0, 施 太 ！ 嗱 ！ 你 丈夫 死 咗 之後 ， 你 就係 佢 遺產 嘅 當然 承繼人 嘞 ！ 嗰陣時 ， 你 就 可以 同 阿方仔 去 環遊 世界 ， 度 一 個 預支 嘅 蜜月 喇 ！
106, 李香琴 (F/女), 0, 你哋 要 我 點 做 都 得 ！ 要 我 做 呢 啲 傷天害理 嘅 事 ， 我 誓 唔 做 ！
107, 李鵬飛 (M/男), 0, 我 話 嘅 ， 唔 到 你 唔 做 ！ 睇 下 咧 ！
108, 司馬華龍 (M/男), 0, 媽 ！
109, 女 (F/女), 0, 吓 ？
110, 司馬華龍 (M/男), 0, 爸爸 ！
111, 司馬華龍 (M/男), 0, 呢 位 就係 梅 姑娘 嘞 ！ 打令 呀 ！ 我 爸爸 同 阿媽 ， 好 想 見 你 㗎 ！
112, 女 (F/女), 0, 梅 姑娘 ， 請 坐 喇 ！
113, 男 (M/男), 0, 係 㗎 ！ 請 坐 喇 ！ 吓 ！ 唔 使 客氣 噃 ！ 阿Jonny 呀 ， 斟 杯 酒 ， 招待 阿梅 姑娘 ！
114, 司馬華龍 (M/男), 0, 好 呃 ！
115, 女 (F/女), 0, 唏 ！ 等 阿媽 去 得 嘞 ！
116, 李香琴 (F/女), 0, 哎吔 ！ 方 太 ！ 唔 使 嘞 ！
117, 女 (F/女), 0, 要 嘅 …… 梅 姑娘 今晚 咁 賞面 嚟 到 ， 隨便 坐 吓 ！
118, 男 (M/男), 0, 我哋 兩 夫婦 呢 ， 就 好 慌 阿Johnny 成日 喺 出便 花天酒地 ， 今晚 ， 能夠 見 到 ， 梅 姑娘 你 ， 我哋 夫婦 兩 個 非常 放心 ！
119, 女 (F/女), 0, Johnny ！ 你 都 算 夠 眼光 ！ 好 福氣 ！ 阿媽 敬 你哋 一 杯 ！
120, 李香琴 (F/女), 0, 多謝 方 生 ！ 方 太 ！
121, 眾 (X/不明), 0, 敬 吖 ！
122, 女 (F/女), 0, 梅 姑娘 ！ 你 坐 下 先 吓 ！
123, 李香琴 (F/女), 0, 哎吔 ！ 啲 酒 咁 厲害 嘅 ……
124, 司馬華龍 (M/男), 0, 你 自己 太 興奮 咋啩 ！ 我 扶 你 上去 休息 陣 先 吖 ！
125, 司馬華龍 (M/男), 0, 唔 怕 ！
126, 黎雯 (F/女), 0, 為 咗 你 自己 ， 為 咗 你 同 阿方仔 嘅 幸福 ， 唔 到 你 唔 做 㗎嘞 ！ 你 想 真 吖 ！
127, 李鵬飛 (M/男), 0, 哼 ！ 你 聽 我 說話 喇 ！ 萬無一失 嘅 ！ 方仔 ！ 你 搞妥 之後 就 打 電話 話 畀 我 聽 ！ 我 自然 會 同 你 安排 ！
128, 司馬華龍 (M/男), 0, 嗱 ！ 照 大哥 嘅 計畫 ！ 噉 我哋 兩 個 咪 永遠 都 唔 會 分離 喇 ， 下話 ？ 打令 ！ 吓 ？
129, 西瓜刨 (M/男), 0, 喂 ！ 你 做 咩 呀 ？
130, 林鳳 (F/女), 0, 我 …… 我 報案 呀 ！
131, 西瓜刨 (M/男), 0, 報案 報 咩 案 呀 ？ 呢道 警察局 喎 ， 你 知 唔 知 吖 ？
132, 林鳳 (F/女), 0, 我 梗係 知道 警局 至 嚟 報案 喇 ！ 有 人 謀殺 呀 ！
133, 西瓜刨 (M/男), 0, 吓 ？ 你 …… 你 跟 我 入 嚟 ！
134, 男 (M/男), 0, 你 報 咩 案 呀 ？
135, 林鳳 (F/女), 0, 有 人 謀殺 親夫 呀 ！
136, 男 (M/男), 0, 哦 ？ 你 叫 咩 名 ？
137, 林鳳 (F/女), 0, 李小琪 ！
138, 男 (M/男), 0, 哦 ！ 李小琪 ！ 你 住 喺 邊道 呀 ？
139, 林鳳 (F/女), 0, 南帝街 七 十 九 號 。
140, 男 (M/男), 0, 噉 你 報案 ， 報 邊個 謀殺 親夫 呀 ？ 吓 ？ 你 唔 使 驚 ！ 你 講 吖 ！ 邊個 謀殺 人 先 得㗎 ！
141, 林鳳 (F/女), 0, 呀 ！ 姓 施 嘅 ！ 施 太太 ！
142, 男 (M/男), 0, 施 太太 呀 ？ 噉 佢 住 喺 邊道 呀 ？
143, 林鳳 (F/女), 0, 誒 …… 東方街 十 三 號 。
144, 男 (M/男), 0, 李小琪 ， 住 喺 南帝街 七 十 九 號 ， 施 太太 ， 住 喺 東方街 十 三 號 。
145, 林鳳 (F/女), 0, 係 ！ 冇 錯 嘞 ！
146, 男 (M/男), 0, 而家 重 未 夠 四 點鐘 ， 天 重 未 光 ， 你 答 我 吖 ！ 你 點 知 施 太太 謀殺 老公 ！
147, 林鳳 (F/女), 0, 我 親耳 聽 到 ， 親眼 睇 到 嘅 ！
148, 男 (M/男), 0, 而家 你 應該 係 屋企 瞓覺 先 啱 㗎 ！ 你 點 知 人哋 東方街 十 三 號 謀殺 丈夫 呢 ？ 吓 ？ 喂 …… 呢道 係 警局 嚟 喎 ！ 唔 係 同 你 開玩笑 㗎噃 ！
149, 男 (M/男), 0, 你 梗係 發 緊 夢 ， 但係 發夢 都 唔 會 屋企 一路 發 到 嚟 警局 都 發 唔 醒 㗎 ！ 吓 ？
150, 林鳳 (F/女), 0, 我 唔 係 發夢 咧 ！ 的而且確 我 知道 係 謀殺 親夫 ， 幫辦 我 冇 講 大話 ， 你 相信 我 喇 ！
151, 男 (M/男), 0, 好 …… 而家 我 信 你 ！ 但係 你 要 講 出 理由 ， 你 點 知道 人哋 嗰 道 謀殺 先 得㗎 ？
152, 林鳳 (F/女), 0, 哼 ！ 我 梗係 知 喇 ！ 你 知 唔 知 我 做 咩 㗎 ？
153, 男 (M/男), 0, 哦 ！ 噉 你 做 咩 㗎 ？
154, 林鳳 (F/女), 0, 我 ……
155, 西瓜刨 (M/男), 0, 唏 ！ 我 話 你 發 緊 夢 ！ 呢 啲 咁 嚴重 嘅 案件 ！ 唔 到 你 亂講廿四 㗎 ！ 你 咁 大個 女 嘞 ！
156, 西瓜刨 (M/男), 0, 重 懵閉閉 嘅 …… 嗱 ， 而家 我 原諒 你 一 次 呀 ！ 如果 你 下次 再 嚟 胡鬧 嘅 時候 ， 我 拉 你 㗎 ！ 知道 嘛 ？
157, 林鳳 (F/女), 0, 真 嘅 ！ 幫辦 乜 你 個 人 噉 嘅啫 ， 你 見死不救 嘅 ……
158, 男 (M/男), 0, 哈 ！ 我 睇 你 梗係 有 神經病 㗎嘞 ！ 伙記 ！ 叫 佢 出去 ！
159, 林鳳 (F/女), 0, 吖 ！
160, 鄧寄塵 (M/男), 0, 唏 ！ 阿女 做 咩 呀 ？
161, 林鳳 (F/女), 0, 唏吔 ！ 爸爸 ， 畀 你 嚇死 我 呀 ！ 點解 你 會 嚟 㗎 ？
162, 鄧寄塵 (M/男), 0, 我 見 天 都 就嚟 光 嘞 ！ 都 重 未 見 你 返 ！ 噉 我 出 嚟 搵 下 你 吖嘛 ！ 吓 ！
163, 林鳳 (F/女), 0, 哼 ！ 呢 件 事 的確 非同小可 ！
164, 鄧寄塵 (M/男), 0, 我哋 做 小偷 嘅 ， 吓 ， 落 得 手 就 做 ， 勢色 唔 對 呢 ， 就 撇 ！
165, 林鳳 (F/女), 0, 唔 係 咧 ， 爸爸 ， 我 話 畀 你 聽 吖 ！ 當 我 去 到 施 家 啱啱 想 郁手 嘅 時候 ， 哈 ！ 你 估 幾 抵死 呀 ！ 嗰 個 施 太太 同 佢 個 姦夫 ……
166, 鄧寄塵 (M/男), 0, 唏 ！ 做 我哋 呢 行 呢 ， 最 掉忌 呢 樣 嘢 ， 如果 一 碰到 呢 ！ 撞板 就 多 過 食飯 ！
167, 林鳳 (F/女), 0, 你 聽 我 講 埋 先 喇 ！
168, 鄧寄塵 (M/男), 0, 點 呀 ？
169, 林鳳 (F/女), 0, 施 太太 呀 ， 串同 佢 個 姦夫 ， 等 施 先生 返 嚟 嘅 時候 ， 要 謀殺 佢 呀 ！
170, 鄧寄塵 (M/男), 0, 唏 ！ 小琪 ！ 而家 我哋 係 想 去 偷 嘢 呀 ！ 唔 係 想 去 理事 呀 ！ 如果 見到 呢 啲 噉 嘅 情形 㗎 ！ 你 應該 返 屋企 吖 ！
171, 林鳳 (F/女), 0, 我 返 屋企 呀 ！ 我 即刻 去 警局 ！
172, 鄧寄塵 (M/男), 0, 咩 …… 咩 話 ？
173, 鄧寄塵 (M/男), 0, 你 …… 你 去 警局 ， 你 …… 聽 拉 呀 ？
174, 林鳳 (F/女), 0, 我 聽 拉 呀 ！ 我 去 報案 ： 我 話 有 人 謀殺 親夫 。
175, 鄧寄塵 (M/男), 0, 喂 …… 噉 有冇 查出 你 係 小偷 呀 ？
176, 林鳳 (F/女), 0, 我 又 唔 敢 講 係 小偷 呃 ！ 警察局 咪 唔 信 我 囉 ！ 佢 重 趲 我 出嚟 添呀 ！
177, 鄧寄塵 (M/男), 0, 一 萬 個 好彩 ！ 提 起 警察局 呀 ， 真係 大吉利是 。 哼 ！ 你 重 撞 入去 ！
178, 林鳳 (F/女), 0, 爸爸 ！ 人命關天 噃 ！ 咁 緊要 嘅 事 ， 警察 都 唔 理 ， 我哋 嚟 理 ！
179, 鄧寄塵 (M/男), 0, 吓 ？
180, 林鳳 (F/女), 0, 爸爸 ！ 我 同 你 去 捉姦 ， 救 返 條 人命 ！ 吓 ！
181, 鄧寄塵 (M/男), 0, 乖女 ！ 我哋 做 小偷 嘅 ， 點 理 得 呢 啲 事 得㗎 ！ 你 不如 快 啲 返 去 ， 得 覺 瞓 罷喇 ！ 唏 ！
182, 林鳳 (F/女), 0, 噉 你 返 去 喇 ！ 我 有 我 自己 去 ！
183, 鄧寄塵 (M/男), 0, 吓 ？ 去 …… 邊 呀 你 ？
184, 林鳳 (F/女), 0, 眼白白 見 死 唔 救 呀 ？ 我 一定 要 想 辦法 救 返 施 先生 ！
185, 鄧寄塵 (M/男), 0, 喂 ……
186, 林鳳 (F/女), 0, 騎樓 上 邊個 書房 就係 嘞 ！
187, 鄧寄塵 (M/男), 0, 嗱 ！ 噉 你 企 喺 處 睇 下 先 喇 ！ 吓 ！
188, 尤光照 (M/男), 0, 喂 ！ 出 嚟 ！ 出 嚟 呀 ！
189, 鄧寄塵 (M/男), 0, 做 咩 呀 ？
190, 尤光照 (M/男), 0, 你哋 兩 個 做 咩 ？
191, 鄧寄塵 (M/男), 0, 冇 嘢 呃 ！
192, 尤光照 (M/男), 0, 冇 嘢 ？ 哼 ！ 半夜三更 ， 喺度 做 咩 呀 ？
193, 鄧寄塵 (M/男), 0, 哦 ～ 我哋 想 順手 ……
194, 尤光照 (M/男), 0, 順手 做 咩 呀 ？
195, 鄧寄塵 (M/男), 0, 偷 嘢 咋嘛 ！
196, 尤光照 (M/男), 0, 吓 ？
197, 林鳳 (F/女), 0, 吖 ！
198, 女 (F/女), 0, 吖 ！ 撞鬼 你 呀 ？ 做 咩 ……
199, 尤光照 (M/男), 0, 吖 ！
200, 女 (F/女), 0, 吖 咩 呀 ， 指 咩 呀 ， 咩 呀 你 ？
201, 尤光照 (M/男), 0, 冇 咩 呀 ！
202, 女 (F/女), 0, 鬼 叫 你 咁 鹹濕 攬 住 我 呀 ？ 衰 得 你 吖 ！
203, 尤光照 (M/男), 0, 哼 ！ ……
204, 女 (F/女), 0, 撞鬼 呀 ？ 咁 鬼 惡 ！
205, 林鳳 (F/女), 0, 爸爸 ！ 爸爸 ！ 等 下 先 喇 ！ 肥佬 都 未 追 到 ！
206, 鄧寄塵 (M/男), 0, 喂 ！ 嚟 嘞 ！
207, 林鳳 (F/女), 0, 爸爸 …… 頭巷 嚟 㗎 ！
208, 鄧寄塵 (M/男), 0, 頭巷 ？ 哎吔 ！ 弊 ！
209, 林鳳 (F/女), 0, 哎吔 ！ 爸爸 ！ 道 門 開 㗎 ！
210, 鄧寄塵 (M/男), 0, 呢道 見 道 嚟 呀 ， 喂 ？
211, 林鳳 (F/女), 0, 呢道 咪 施 家 嘅 後門 嚟 囉 ！
212, 鄧寄塵 (M/男), 0, 哦 ～ 唔 好 理 ！ 入 去 先 ！
213, 尤光照 (M/男), 0, 冇 ？
214, 鄧寄塵 (M/男), 0, 咦 ！ 喂 ！ 乜 個 主人 咁 早 就 起 咗 身 嘅 ……
215, 林鳳 (F/女), 0, 我 都 話 嗰 個 施 太太 同 佢 個 姦夫 喺 廳 道 商量 ， 要 等 阿施 先生 返 嚟 謀殺 佢 吖嘛 ！
216, 鄧寄塵 (M/男), 0, 呀 ？
217, 林鳳 (F/女), 0, 哈 ！ 呢 個 女人 嫁 得 咁 有錢 都 唔 知足 ， 你 話 佢 幾 抵死 吖 ！
218, 鄧寄塵 (M/男), 0, 誒 ！ 呢 啲 就 叫做 飽暖思淫欲 吖嘛 ！ 唔 好 理 人 咁 多 嘞 ！ 睇 下 有 邊啲 …… 順手 …… 嗯 ？
219, 林鳳 (F/女), 0, 爸爸 ！ 呢 個 梗係 施 先生 嘞 ！ 佢哋 想 謀殺 梗係 佢 嘞 ！
220, 鄧寄塵 (M/男), 0, 牀 下底 ！ 牀 下底 ！
221, 司馬華龍 (M/男), 0, 喂 ！ 你 知道 佢 今日 一定 返 嚟 㗎咩 ？
222, 李香琴 (F/女), 0, 電報 係 噉 話 ， 話 佢 晨早 六 點鐘 到 嘅 ……
223, 司馬華龍 (M/男), 0, 而家 重 未 返 ， 可能 嗰 隻 船 遲到 ！
224, 李香琴 (F/女), 0, 喂 ！ 起身 喇 ！ 如果 返 嚟 睇見 你 瞓 喺 道 噉 ， 點算 呢 ？ 嚟 ！ 起身 ！
225, 司馬華龍 (M/男), 0, 喀 …… 佢 點 會 見 到 呢 ？ 佢 返 到 嚟 我 都 已經 匿 埋 嘞 ！ 我 搵 個 機會 呀 ， 殺死 佢 呀 ！
226, 李香琴 (F/女), 0, 唔 知 點解 ， 我 個 心 成日 咁 跳 ！
