Id, Artist, Type, Text
44, 不明 (X/不明), 0, 哈 ！ 你哋 阿霞 真係 好 嘅啫 ！ 有人 行 緊 未 呀 ！
45, 不明 (X/不明), 0, 噉 我 就 唔 係 幾 太 清楚 嘞 ！ 而家 嗰 啲 女仔 ， 佢 自己 有 主意 嘅 …… 好似 聽見 話 ， 最近 同 一 個 姓 王 嘅 男仔 行 緊 喎 ！ 碰碰碰碰 ！ 滿糊 滿糊 ！
46, 不明 (X/不明), 0, 開門 呀 ！
47, 不明 (X/不明), 0, 起身 呀 ！ 起身 呀 ！
48, 不明 (X/不明), 0, 喂 ！ 快 啲 走 呀 ！
49, 不明 (X/不明), 0, 走 喇 ！ 水災 呀 ！
50, 不明 (X/不明), 0, 吓 水災 呀 ？ 我 而家 入 房 執 行李 走 ！
51, 不明 (X/不明), 0, 你 單 衰 嘢 吖 ！ 琴晚 就 唔 記得 閂 水喉 ！ 搞 到 而家 水浸 ！
52, 不明 (X/不明), 0, 哈 ， 一陣間 畀 差人 知道 呢 ， 拉 你 去 踎監 都 有份 呀 ！
53, 不明 (X/不明), 0, 咪 嘈 嘞 ！ 我 而家 閂 水喉 ， 你哋 搵 嘢 索 水 吓 ！
54, 不明 (X/不明), 0, 我 而家 去 喇 ！
55, 不明 (X/不明), 0, 地震 呀 ？ 地震 呀 ！
56, 不明 (X/不明), 0, 吓 ？ 做 咩 呀 ！
57, 不明 (X/不明), 0, 吓 ？ 做 咩 呀 ！
58, 不明 (X/不明), 0, 地震 呀 ！ 地震 呀 ！
59, 不明 (X/不明), 0, 係咪 地震 呀 ！
60, 不明 (X/不明), 0, 唔 係 地震 ！ 係 火山 爆 呀 ！
61, 不明 (X/不明), 0, 火山 爆 ？
62, 不明 (X/不明), 0, 天棚 上便 有人 搞鬼 呀 ！
63, 不明 (X/不明), 0, 豈有此 ！ 上去 鬧 佢 先 得 ！
64, 不明 (X/不明), 0, 喂 ！ 你哋 去 唔 去 ？
65, 不明 (X/不明), 0, 平時 呢 ， 我 就 冇 乜 所謂 呀 ！ 騷擾 我 瞓覺 呀 ， 老虎 都 有 所謂 呀 ！
66, 眾 (X/不明), 0, 上去 上去 上去 ！ 快 啲 ！
67, 不明 (X/不明), 0, 喂 ！ 呢便 ！ 呢便 ！
68, 不明 (X/不明), 0, 呢便 喎 ！ 嚟 喇 ！
69, 不明 (X/不明), 0, 嘩 ！
70, 不明 (X/不明), 0, 噉樣 搞 法 ， 重 成 世界 嘅 ……
71, 不明 (X/不明), 0, 鬧 佢 ！
72, 不明 (X/不明), 0, 我 有 乜 所謂 得㗎 ！ 你 可以 鬧 㗎 ！
73, 不明 (X/不明), 0, 王樂 ， 鬧 佢哋 兩 句 喇 ！
74, 鄭君綿 (M/男), 0, 鬧 咪 鬧 ！ 你 驚 手震 呀 ？
75, 鄭君綿 (M/男), 0, 喂 ！ 你 班 死 靚仔 ！ 做 咩 呀 ！ 作反 呀 ？
76, 鄭君綿 (M/男), 0, 喂 ！ 你哋 噉樣 嘈 法 呀 ， 會 妨礙 人哋 嘅 安寧 㗎喎 ！ 知 嘛 ？
77, 不明 (X/不明), 0, 你哋 噉樣 搞 法 ！ 我哋 重 死 瞓 嘅 …… ？
78, 不明 (X/不明), 0, 八 點 都 未 夠 啫 ！ 你 班 娃鬼仔 就 嘈喧巴閉 呀嘛 ？ 吓 ！ 你 估 呢道 係 修頓球場 呀 ？ 吓 ？
79, 不明 (X/不明), 0, 你哋 咁 百厭 吓話 ？ 話 畀 你 家長 知 先 得 ！
80, 不明 (X/不明), 0, 佛都有火 噉樣 ！
81, 不明 (X/不明), 0, 追 佢 ！
82, 眾 (X/不明), 0, 咩 大冬瓜 呀 ！
83, 女 (F/女), 0, 喂 ！ 你 打 啲 細路 鬼殺咁嘈 ， 你 想 點 呀 ！
84, 鄭君綿 (M/男), 0, 我哋 …… 冇 打 佢哋 呀 ！
85, 眾 (X/不明), 0, 係 囉 ！
86, 不明 (X/不明), 0, 重 話 冇 ？ 我 親眼 睇見 你 㗎嘞 ！
87, 不明 (X/不明), 0, 我 明明 睇 到 你 呀 ！ 重 講 大話 ！
88, 不明 (X/不明), 0, 我哋 同 佢哋 玩 吓 之嘛 ！
89, 不明 (X/不明), 0, 大隻纍纍 ！ 幾 個 男人 蝦 啲 細路 呀嘛 ？ 拍死 你 ！
90, 夏萍 (F/女), 0, 良哥 ！
91, 張清 (M/男), 0, 秀霞 ！
92, 不明 (X/不明), 0, 秀霞 ！ 乜 你 識得 佢哋 㗎咩 ？
93, 夏萍 (F/女), 0, 係 呀 ！ 我 同 你 介紹 吖 ！ 哦 ！ 呢 位 王樂 先生 、 王超 先生 、 呢 位 良哥 ！
94, 不明 (X/不明), 0, 哦 ！ 佢 就係 你 時時 掛喺口唇邊 嗰 個 良哥 呀嘛 ？
95, 不明 (X/不明), 0, 真係 唔好意思 嘞 ！ 良哥 我哋 頭先 噉 對 你 ！
96, 張清 (M/男), 0, 哦 ！ 唔 緊要 嘅 …… 唔 緊要 呀 ！
97, 不明 (X/不明), 0, 我哋 返 落去 呀 ！
98, 張清 (M/男), 0, 秀霞 呀 ？ 今日 如果 唔 係 得 你 呀 ？ 哈 ！ 我哋 三 個 畀 班 老虎乸 溶 咗 都 有份 呀 ！ 呵 ！
99, 夏萍 (F/女), 0, 我 姑媽 份 人 就 冇 乜 點 嘅 …… 係 脾氣 差 啲 啫 ！ 係 呢 ！ 乜 你哋 搬 咗 嚟 呢道 住 呀 ？
100, 鄭君綿 (M/男), 0, 係 ～ 咪 就 喺 吓便 住 囉 ！
101, 鄭君綿 (M/男), 0, 咧 ～ 一日 都 係 王超 喇 ！ 又 話 呢處 夠 高 夠 靜 ！ 以為 安安樂樂 瞓 得 一 覺 喇 ！ 點 知 琴晚 至到 而家 都 未 瞓 過 ！
102, 張英才 (M/男), 0, 喂 ～ 唔 好 成日 掛 住 抄我牌 好 啩 ？
103, 鄭君綿 (M/男), 0, 而家 唔 係 咩 ？
104, 夏萍 (F/女), 0, 唔 好 講 咁 多 嘞 ！ 我哋 去 飲茶 咧 ？ 我 請 喇 ！
105, 鄭君綿 (M/男), 0, 好 ！ 好 呀 好 呀 ！
106, 夏萍 (F/女), 0, 嗱 ！ 我 落去 換 衫 先 ！ 一陣間 你 喺 樓下 等 我 ！
107, 鄭君綿 (M/男), 0, 好 ……
108, 張清 (M/男), 0, 喂 ！ 你 兩 個 夠 唔 係 喎 ！ 都 未 徵求 我 同意 啫 ， 噉 就 立亂 應承 人 去 飲茶 嘞喎 ！
109, 張英才 (M/男), 0, 唓 ！ 有 便宜 ， 怕 乜 使 呀 ？
110, 鄭君綿 (M/男), 0, 航良 ！ 而家 女人 請 飲茶 喎 ～ 你 估 好 易 咩 ？
111, 張英才 (M/男), 0, 去 喇 ！ 落去 洗面 換 衫 罷喇 ！
112, 不明 (X/不明), 0, 施 小姐 ， 我哋 去 邊道 飲茶 好 呀 ！
113, 不明 (X/不明), 0, 係 囉 ！ 秀霞 ， 我哋 去 邊處 飲茶 呀 ！
114, 不明 (X/不明), 0, 係 囉 ！ 邊處 呀 ， 吓 ？
115, 夏萍 (F/女), 0, 良哥 ！ 你 話 呢 ？
116, 張清 (M/男), 0, 我 ？ 我 有 咩 所謂 啫 ？ 邊道 都 好 呃 ！
117, 夏萍 (F/女), 0, 良哥 ！ 你 做 咩 啫 ？
118, 張清 (M/男), 0, 喂 ！ 呢 類 小家璧玉 嘅 女仔 呢 ， 真係 啱 我 心水 嘅啫 ！
119, 夏萍 (F/女), 0, 哼 ！
120, 張英才 (M/男), 0, 施 小姐 ！ 施 小姐 ！
121, 鄭君綿 (M/男), 0, 施 小姐 ！
122, 張英才 (M/男), 0, 唏 ！ 王良 ！ 你 睇 下 ！ 我哋 無端端 畀 你 撻 一 餐 茶 嘞 ！
123, 張清 (M/男), 0, 哦 ？ 乜 你 好 欿 飲茶 咩 ？
124, 張英才 (M/男), 0, 噉 又 唔 係 ！
125, 張清 (M/男), 0, 噉 唔 係 咪 返 去 瞓覺 囉 ！ 行 喇 ！
126, 鄭君綿 (M/男), 0, 冇晒行 ！
127, 鄭君綿 (M/男), 0, 王良 呀 ！ 你 咪 同 阿秀霞 行 得 好 密 嘅 …… 點解 忽然間 斬纜 啫 ？
128, 張清 (M/男), 0, 你 問 就 多餘 嘅 …… 你 明知 㗎喇嘛 ！ 我哋 就 將 女人 分門別類 㗎嘛 ！ 我 同 佢 行 咗 兩 年 ， 都 唔 知 將 佢 撥入 邊 一 類 先至 啱 ！
129, 張清 (M/男), 0, 噉 點 行 得㗎 ！
130, 張清 (M/男), 0, 行 喇 ！
131, 張英才 (M/男), 0, 王良 ！ 雖然 係 啫 ！ 飲 餐 茶 有 咩 所謂 啫 ？
132, 鄭君綿 (M/男), 0, 係 呃 ！
133, 張英才 (M/男), 0, 有 便宜 怕 乜 洗 呀 ？
134, 張清 (M/男), 0, 乜 你 咁 為食 㗎 ！ 唏吔 ！ 我 老實 話 畀 你 知 吖 ！ 我 為咗 避開 佢 ， 先 同 你哋 一齊 住 㗎嘛 ！ 唏 ！ 點 知 冤家路窄 ， 遇 啱 佢 嘞 ！ 唏 ！
135, 張清 (M/男), 0, 如果 飲 咗 佢 呢 餐 茶 呀 ？ 我 成世 畀 佢 冤死 都 有份 呀 ！
136, 鄭君綿 (M/男), 0, 吖 ！ 你 講 得 啱 ！ 係 呀 ！
137, 張英才 (M/男), 0, 我 諗 呢 單 嘢 呢 ， 梗 係 想 急 於 要 嫁人 ！ 哼 ！ 呢 啲 噉 嘅 女人 ， 畀 我 都 唔 要 呀 ！
138, 張清 (M/男), 0, 所以 啫 ！
139, 鄭君綿 (M/男), 0, 呢 啲 噉 嘅 上門貨 呀 ？ 貼錢 畀 我 都 唔 要 呀 ！
140, 張清 (M/男), 0, 係 噉 點 做 吖 ？
141, 不明 (X/不明), 0, 你哋 想 打劫 呀嘛 ？ 夠 載 嘞 ！ 想 搭 就 搭 第 二 輪 喇 ！
142, 鄭君綿 (M/男), 0, 第 二 輪 咪 第 二 輪 囉 ！
143, 鄭君綿 (M/男), 0, 阿超 ！ 你 話 呢 啲 地方 好 吖 ！ 勝 在 夠 高 ！ 阿良 你 話 係咪 嘞 ？
144, 張清 (M/男), 0, 我 有 乜 所謂 啫 ？
145, 張清 (M/男), 0, 咩 事 呢 ？
146, 鄭君綿 (M/男), 0, ? 哈?    ? ～?    ? 梗係?    ?  ?  ?  ?
147, 張英才 (M/男), 0, 哈 ～ 求先 裡面 咁 多 人 ！ 焗 都 焗死 呀 ！
148, 鄭君綿 (M/男), 0, 好彩 佢 鬧 一 鬧 我哋 ， 唔 ， 我哋 三 個 都 焗 緊 呀 ， 而家 ！
149, 張清 (M/男), 0, 喂 ， 我 睇 有排 等 呀 ！ 睇 路 呀 ！
150, 鄭君綿 (M/男), 0, …… 呀 ？ 十 六 樓 喎 ！
151, 張英才 (M/男), 0, 唔 行 上去 有 乜 辦法 呀 ！ 行 喇 ！
152, 張清 (M/男), 0, 返 上去 瞓 喇 ！ 嚟 喇 ！
153, 張清 (M/男), 0, 喂 ！ 道 門 點解 會 打開 㗎呢 ？
154, 張清 (M/男), 0, 喂 ！ 真係 有 賊 呀 呢 次 ！
155, 張英才 (M/男), 0, 點 呀 ！
156, 張清 (M/男), 0, 我哋 去 ， 逐 間 房 ， 逐 間 房 摷 ！
157, 張清 (M/男), 0, 一 …… 二 …… 三 ！
158, 張清 (M/男), 0, 真係 庸人自擾 嘞 ！ 如果 日日 都 好似 今日 噉 搞 法 呢 ， 真係 命 都 短 幾 年 呀 ！ 喂 ！ 早 啲 休息 罷喇 ！
159, 張英才 (M/男), 0, 阿良 呀 ！ 你 重 出街 呀 ？
160, 張清 (M/男), 0, 出 咩 街 啫 ？ 電梯樓 壞 咗 呀 ！ 重 未 行 夠 樓梯 咩 ？
161, 張英才 (M/男), 0, 噉 你 唔 出街 ， 開 道 門 做 咩 啫 ？
162, 鄭君綿 (M/男), 0, 係 囉 ！
163, 張清 (M/男), 0, 道 門 唔 係 我 打開 㗎 ！
164, 張英才 (M/男), 0, 吓 ？ 唔 係 你 打開 ？ 噉 邊個 開 㗎 ！
165, 張清 (M/男), 0, 我 點 知 呀 ！
166, 鄭君綿 (M/男), 0, 咦 ！ 唔通 有 鬼 ？
167, 張英才 (M/男), 0, 有 鬼 ？
168, 鄭君綿 (M/男), 0, 嘩嘩 ！ 阿超 呀 ！ 乜 你 搵 間 噉 嘅 屋 畀 我哋 住 呀 ！ 哎 ！ 老實講 嘞 ！ 聽日 你 ， 你哋 唔 搬 呢 ， 我 搬 嘞 ！
169, 張清 (M/男), 0, 呀 ！ 我 明 嘞 ！
170, 鄭君綿 (M/男), 0, 吓 ？ 點 呀 ， 你 ……
171, 張清 (M/男), 0, 你 睇 下 ！ 嗱 ！ 哼 ！ 嗰 道 門 裂開 條 罅 咁 大 ！ 有 乜 辦法 閂 得 埋 先 得 㗎 ？
172, 張英才 (M/男), 0, 誒 ～ 呢 啲 新 樓 嚟 ， 點 會 呢 ？
173, 鄭君綿 (M/男), 0, 呀 ！ 我 明 嘞 ！ 我 明 ！
174, 張清 (M/男), 0, 你 又 明 ？
175, 張英才 (M/男), 0, 你 明 咩 呀 ！
176, 鄭君綿 (M/男), 0, 噉 你 都 唔 明 ？ 建築 公司 偷工減料 ！ 用 埋 啲 縮水木 ！ 嗰 道 門 就 縮水 ！ 噉 咪 有 條 大 罅 喇 ！
177, 張英才 (M/男), 0, 噉樣 嚇 法 呀 ？ 真係 冇 藥 醫 㗎 ！ 喂 ！ 快 啲 搵 嗰 鬥木師傅 返 嚟 搞掂 佢 喇 ！
178, 張清 (M/男), 0, 好 呃 ！ 喂 ！ 阿樂 你 搞掂 佢 嘞 ！
179, 鄭君綿 (M/男), 0, 我 ？ 點解 呀 ！
180, 張清 (M/男), 0, 你 正話 咪 話 係 建築 公司 偷工減料 吖嘛 ！ 噉 你 咪 走 去 搵 個 鬥木師傅 返 嚟 補 返 啲 料 上去 咪 得 囉 ！
181, 鄭君綿 (M/男), 0, 喂 ～ 呢 間 屋 係 你 介紹 㗎噃 ！ 應該 你 去 呀 ！
182, 張清 (M/男), 0, 係 噃 阿超 ！ 你 去 先至 啱 噃 ！
183, 鄭君綿 (M/男), 0, 我 …… 我 咩 呀 ！ 小數服從多數 ！ 呢 啲 係 我哋 嘅 規則 嚟 ！
184, 張清 (M/男), 0, 係 呀 ！ 阿超 ！ 挨 下 義氣 喇 ！ 挨 下 義氣 ！
185, 鄭君綿 (M/男), 0, 哈 ！ 阿良 ！ 你 真係 我 死黨 ！
186, 雪妮 (F/女), 0, 喂 ！ 講完 呀呵 ？ 等 陣 呀 ！
187, 雪妮 (F/女), 0, 講完 呀呵 ？ 喂 ！ 大連銀行 ！ 哦 ， 陳 先生 ！ 等等 呀 ！ ： 喂 ！ 唔該 等 陣 呀吓 ！
188, 夏萍 (F/女), 0, 喂 ！ 邊位 ？ 喔 ！ 后英 呀 ？ 有 咩 事 呀 ！
189, 雪妮 (F/女), 0, 冇 ！ 我 想 同 你 傾 下 偈 ， 過 嚟 好 嘛 ？
190, 夏萍 (F/女), 0, 好 喇 ！ 我 而家 過 嚟 吖 ！
191, 張英才 (M/男), 0, 你 搵 邊位 呀 ！ 搵 王 先生 ？ 我哋 呢道 有 三 個 姓 王 㗎喎 ！ 你 搵 邊位 王 先生 呀 ！
192, 雪妮 (F/女), 0, 我 搵 王良 先生 ！ 良心 個 良 ！ 佢 喺 唔 喺 道 呀 ！
193, 張英才 (M/男), 0, 吓 ？ 你 等 一陣 喇吓 ！
194, 張英才 (M/男), 0, 喂 ！ 良心 個 良 呀 ！ 女仔 打 嚟 㗎 ！ 你 聽 唔 聽 呀 ！
195, 鄭君綿 (M/男), 0, 喂 …… 王良 呀 ！ 呢 個 電話 呢 ， 梗 係 琴日 向 你 笑 一 笑 嗰 個 女仔 嚟 ！
196, 張英才 (M/男), 0, 使 得 喎 ！ 你 確 真係 夠 豔福 嘞喎 ！
197, 不明 (X/不明), 0, 王超 ！ 王鶴 ！ 你 過 一 過 嚟 吖 ！
198, 張清 (M/男), 0, 喂 ～ 搵 邊位 呀 ！
199, 雪妮 (F/女), 0, 你 係 王良 先生 呀 ？
200, 張清 (M/男), 0, 係 呀 係 呀 ！ 呀 ！ 請問 你 ， 係咪 琴日 喺 街 道 ， 你 回頭 對 我 笑 一 笑 嗰 一 位 小姐 呢 ？
201, 雪妮 (F/女), 0, 良哥 ！ 我 係 秀霞 呀 ！ 你 講 咩 啫 ？
202, 張英才 (M/男), 0, 傾 成 點 呀 ！
203, 雪妮 (F/女), 0, 點 啫 ？ 秀霞 電話 咋嘛 ！ 咁 緊張 做 咩 呀 ！
204, 鄭君綿 (M/男), 0, 表錯情 ！
205, 張英才 (M/男), 0, 你 企開 啲 慢慢 …… 唔 好 阻 住 我 做 嘢 呀 ！
206, 張英才 (M/男), 0, 喂 ！ 秀霞 ！ 咩 事 呀 ！
207, 雪妮 (F/女), 0, 良哥 ！ 尋日 真係 對唔住 嘞 ！ 我 一 行開 啫 ！ 就 畀 個 女朋友 拉 住 我 ， 要 我 陪 佢 相睇 男朋友 喎 ！
208, 雪妮 (F/女), 0, 本來 我 就 話 畀 你 聽 嘅 …… 咁 啱 畀 佢 拉 咗 去 嘞 ！ 所以 我 打 電話 嚟 向 你 道歉 ！
209, 張清 (M/男), 0, 哦 ～ 噉 唔 緊要 ！ 噉 你 個 女朋友 雙睇 成 點 吖 ？
210, 雪妮 (F/女), 0, 佢 兩 個 就 喺 工廠 做 嘅 …… 噉 我 個 女朋友 ， 佢 唔 鍾意 嫁 返 本行 ！ 佢 話 想 識 個 喺 寫字樓 做嘢 嘅 男仔 喎 ！
211, 張清 (M/男), 0, 哦 ？ 秀霞 呀 ？ 你 呵 唔 可以 介紹 你 個 女朋友 畀 我 認識 呀 ！ 吓 ？ 真 嘅 ？
212, 張清 (M/男), 0, 喂 ！ 噉 …… 今晚 我 請 食 晚飯 吖 ！ 吓 ？ 你 約 佢 出 嚟 吖 ！ 呀 ， 喂喂 ， 噉 喺 邊道 見 你哋 呀 ！
213, 雪妮 (F/女), 0, 誒 ～ 噉 好 喇 ！ 今晚 八 點鐘 ， 我哋 喺 紫丁香餐室 見面 ！ 好 唔 好 吖 ？
214, 張清 (M/男), 0, 好 ～ 好 呀 ！ 哦 ～ 係 噉 話 喇 ！
215, 雪妮 (F/女), 0, 良哥 呀 ？ 你 千祈 唔 好 話 畀 王超 同 王樂 知 呀 ！ 我 個 女朋友 ， 好 怕醜 㗎 ！ 如果 佢 跟 埋嚟 呀 ？ 盞 搞涴 㗎咋 ！
216, 張清 (M/男), 0, 梗 係 喇 ！ 我 知 㗎嘞 ！ 嗱 ， 噉樣 今晚 一於 準時 到 ！ 吓 ！ 係 噉 話 ！
217, 張英才 (M/男), 0, 阿良 呀 ？
218, 張清 (M/男), 0, 吓 ？
219, 張英才 (M/男), 0, 施秀霞 有冇 話 琴日 點解 唔 去 飲茶 ？
220, 張清 (M/男), 0, 吓 ？ 有 ～ 有 呀 ！ 佢 話 ～ 忽然間 肚痛 ， 胃 唔 係 幾 舒服 喎 ！
221, 張英才 (M/男), 0, 直情 係 胃病 喇 ！ 吖 ！ 我 成 世 人 都 冇 胃病 ！ 乜 都 敢 食 。
222, 鄭君綿 (M/男), 0, …… 錯 嘞 ！ 食 得 福 吖嘛 ！ 喂 你 睇 下 ！ 今日 有 張 報紙 賣 呀 ， 呢嗱 東江菜館 ， 八 折 優待 ， 重有 枝 啤酒 送 添 ！
223, 鄭君綿 (M/男), 0, 我哋 今晚 去 食 餐 晚飯 ， 整 隻 鹽焗雞 ， 三七二十一 咧 ， 好 嘛 ？
224, 張英才 (M/男), 0, 好 呃 ！
225, 張清 (M/男), 0, 今晚 你 兩 個 去 得 嘞 ！ 唔 使 預 我 嗰 份 嘞 ！
226, 張英才 (M/男), 0, 點解 呀 ！
227, 鄭君綿 (M/男), 0, 點解 呀 ！
228, 張清 (M/男), 0, 吓 ？ 哦 ～ 哦 ～ 誒 ， 印度商行 個 總經理 ， 誒 budaimasi 請 我 食飯 咋嘛 ！
229, 張英才 (M/男), 0, 阿良 ！ 哈 你 近來 就 ， 交遊廣闊 噃 ！ 連 阿差 都 做 埋 你 老友 添 ！
230, 鄭君綿 (M/男), 0, 算 嘞 …… 佢 唔 去 拉倒 ， 我哋 兩 個 去 ！ 二一添作五 ， 吓 ！ 佢 就 食 咖喱雞 ， 我哋 兩 個 食 鹽焗雞 ， 好 唔 好 ？
231, 張英才 (M/男), 0, 好 呃 ！ 唔 好 理 佢 ！
232, 張清 (M/男), 0, 邊個 ？
233, 張英才 (M/男), 0, 嗯 ？ 阿良 喺 裡面 噃 ！
234, 鄭君綿 (M/男), 0, 係 噃 ！
235, 張英才 (M/男), 0, 阿良 ！ 你 喺 裡面 做 咩 鎖 埋 道 門 呀 ！
236, 鄭君綿 (M/男), 0, 喂 ！ 係咪 個 摩囉差 老世 嚟 咗 探 你 呀 ？
237, 張清 (M/男), 0, 我 冇 鎖門 呃 ！ 我 而家 都 困 住 唔 出 得 嚟 ！
238, 鄭君綿 (M/男), 0, 係 噃 ！ 點解 唔 開 得 呢 ？
239, 張英才 (M/男), 0, 誒 ！ 我 醒 起 嘞 ！ 呢 道 門 我哋 搵 鬥木佬 嚟 整 闊 過 㗎嘛 ！
240, 鄭君綿 (M/男), 0, 係 呀 ！
241, 張英才 (M/男), 0, 上 一 次 你 就 唔 記得 閂 水喉 ！ 畀 啲 水 浸 過 道 門 ！ 而家 發 大 咗 ， 䂻實 唔 開 得 呀 ！
242, 鄭君綿 (M/男), 0, 係 呀 ！
243, 張英才 (M/男), 0, 喂 ， 阿良 ！ 你 喺 裡便 點 搞 呀 ！
244, 張清 (M/男), 0, 喂 阿超 呀 ？ 阿超 ！ 喂 ！ 你 想 辦法 整開 道 門 ， 放 我 出去 吖 ！ 喂 ！ 超 呀 ？
245, 張英才 (M/男), 0, 噉 有 咩 辦法 呀 ！
246, 鄭君綿 (M/男), 0, 噉 就 有 嘅 …… 等 道 門 縮水 喇 ！
247, 張英才 (M/男), 0, 係 囉 ， 良 ！ 等 道 門 縮 咗 水 ， 我哋 先 返 嚟 瞓 嘞 ！
248, 張清 (M/男), 0, 喂 ！ 阿超 呀 ？ 阿樂 呀 ？ 你 兩 個 就 噉 走 點得 㗎 喂 ！ 拍硬檔 ， 搵 個 鬥木師傅 嚟 整 返 道 門 佢 …… 喂喂 ！ 樂 呀 ！ 超 ！
249, 張英才 (M/男), 0, 吓 ？ 撬爛 道 門 呀 ？ 業主 要 賠 㗎 ！
250, 張清 (M/男), 0, 賠 咪 賠 囉 ！ 至多 我 出錢 啫 ！
251, 張英才 (M/男), 0, 好 喇 ！ 喂 ！ 你 挨 義氣 ， 落去 街 搵 個 鬥木佬 上 嚟 整 返 好 道 門 嘞 ！ 吓 ？
